386.96398	3.6363069585e-04	3.6357776184e-04
387.84118	3.6035365882e-04	3.6030707949e-04
388.71837	3.5868768607e-04	3.5864660287e-04
389.59556	3.5846460101e-04	3.5842830960e-04
390.47275	3.5955635611e-04	3.5952427654e-04
391.34994	3.6186748388e-04	3.6183913747e-04
392.22713	3.6532942558e-04	3.6530441688e-04
393.10432	3.6989634712e-04	3.6987434989e-04
393.98151	3.7554203794e-04	3.7552278411e-04
394.85870	3.8225776357e-04	3.8224103474e-04
395.73589	3.9005080224e-04	3.9003642303e-04
396.61308	3.9894362496e-04	3.9893145796e-04
397.49027	4.0897353221e-04	4.0896347426e-04
398.36747	4.2019283522e-04	4.2018481478e-04
399.24466	4.3266945988e-04	4.3266343543e-04
400.12185	4.4648802475e-04	4.4648398407e-04
400.99904	4.6175142752e-04	4.6174938789e-04
401.87623	4.7858293389e-04	4.7858294323e-04
402.75342	4.9712895829e-04	4.9713109725e-04
403.63061	5.1756255911e-04	5.1756694429e-04
404.50780	5.4008788693e-04	5.4009467540e-04
405.38499	5.6494569256e-04	5.6495508794e-04
406.26218	5.9242031162e-04	5.9243257209e-04
407.13937	6.2284839232e-04	6.2286384109e-04
408.01657	6.5662993846e-04	6.5664897731e-04
408.89376	6.9424223333e-04	6.9426536015e-04
409.77095	7.3625760378e-04	7.3628543540e-04
410.64814	7.8336612821e-04	7.8339943004e-04
411.52533	8.3640485027e-04	8.3644457511e-04
412.40252	8.9639540678e-04	8.9644274551e-04
413.27971	9.6459276747e-04	9.6464921577e-04
414.15690	1.0425481537e-03	1.0426155995e-03
415.03409	1.1321898249e-03	1.1322706628e-03
415.91128	1.2359249585e-03	1.2360222373e-03
416.78847	1.3567637674e-03	1.3568813763e-03
417.66567	1.4984594740e-03	1.4986023654e-03
418.54286	1.6656391513e-03	1.6658135787e-03
419.42005	1.8638583491e-03	1.8640720519e-03
420.29724	2.0994281960e-03	2.0996903613e-03
421.17443	2.3787245802e-03	2.3790452189e-03
422.05162	2.7065537319e-03	2.7069418280e-03
422.92881	3.0833260574e-03	3.0837856799e-03
423.80600	3.5020322143e-03	3.5025564008e-03
424.68319	3.9487357088e-03	3.9493003049e-03
425.56038	4.4113713695e-03	4.4119341567e-03
426.43757	4.8941082064e-03	4.8946172011e-03
427.31476	5.4228079882e-03	5.4232140195e-03
428.19196	6.0326957810e-03	6.0329592775e-03
429.06915	6.7491065778e-03	6.7491961534e-03
429.94634	7.5735833143e-03	7.5734734863e-03
430.82353	8.4701174826e-03	8.4697926871e-03
431.70072	9.3426000520e-03	9.3420650922e-03
432.57791	1.0022424405e-02	1.0021715402e-02
433.45510	1.0313492619e-02	1.0312679139e-02
434.33229	1.0103336112e-02	1.0102506745e-02
435.20948	9.4484836083e-03	9.4477200089e-03
436.08667	8.5370384911e-03	8.5363956141e-03
436.96386	7.5733552967e-03	7.5728586721e-03
437.84106	6.6979721660e-03	6.6976267035e-03
438.71825	5.9760185068e-03	5.9758183260e-03
439.59544	5.4186158040e-03	5.4185494492e-03
440.47263	5.0043644664e-03	5.0044147820e-03
441.34982	4.6921038245e-03	4.6922446476e-03
442.22701	4.4309664919e-03	4.4311610276e-03
443.10420	4.1755179703e-03	4.1757245953e-03
443.98139	3.9027905449e-03	3.9029754822e-03
444.85858	3.6175683260e-03	3.6177151237e-03
445.73577	3.3413609846e-03	3.3414690253e-03
446.61296	3.0966657565e-03	3.0967421133e-03
447.49015	2.8981057477e-03	2.8981584749e-03
448.36735	2.7517967164e-03	2.7518321384e-03
449.24454	2.6585606382e-03	2.6585830919e-03
450.12173	2.6172925502e-03	2.6173048737e-03
450.99892	2.6272114716e-03	2.6272154959e-03
451.87611	2.6891151006e-03	2.6891119819e-03
452.75330	2.8060785732e-03	2.8060689894e-03
453.63049	2.9839352278e-03	2.9839194871e-03
454.50768	3.2317062674e-03	3.2316843617e-03
455.38487	3.5619809533e-03	3.5619525792e-03
456.26206	3.9910363837e-03	3.9910009427e-03
457.13925	4.5381117627e-03	4.5380683581e-03
458.01645	5.2225526137e-03	5.2225000681e-03
458.89364	6.0564096558e-03	6.0563466012e-03
459.77083	7.0289787146e-03	7.0289038392e-03
460.64802	8.0812003847e-03	8.0811129469e-03
461.52521	9.0779640736e-03	9.0778647077e-03
462.40240	9.8090818117e-03	9.8089733288e-03
463.27959	1.0060767318e-02	1.0060654765e-02
464.15678	9.7413925628e-03	9.7412819581e-03
465.03397	8.9479243499e-03	8.9478207089e-03
465.91116	7.8960360469e-03	7.8959421234e-03
466.78835	6.7943249506e-03	6.7942412955e-03
467.66555	5.7748893437e-03	5.7748150985e-03
468.54274	4.8939147274e-03	4.8938484188e-03
469.41993	4.1598285804e-03	4.1597686223e-03
470.29712	3.5587769635e-03	3.5587218931e-03
471.17431	3.0698246937e-03	3.0697732464e-03
472.05150	2.6721255234e-03	2.6720766318e-03
472.92869	2.3475960151e-03	2.3475487784e-03
473.80588	2.0814894535e-03	2.0814430999e-03
474.68307	1.8621372939e-03	1.8620911448e-03
475.56026	1.6804423647e-03	1.6803958024e-03
476.43745	1.5293633448e-03	1.5293157844e-03
477.31464	1.4034729121e-03	1.4034237757e-03
478.19184	1.2986066706e-03	1.2985553636e-03
479.06903	1.2115959926e-03	1.2115418785e-03
479.94622	1.1400713105e-03	1.1400136845e-03
480.82341	1.0823228489e-03	1.0822609069e-03
481.70060	1.0372080804e-03	1.0371408824e-03
482.57779	1.0040980426e-03	1.0040244671e-03
483.45498	9.8285612346e-04	9.8277481071e-04
484.33217	9.7384260470e-04	9.7375188643e-04
485.20936	9.7793302815e-04	9.7783084295e-04
486.08655	9.9652401746e-04	9.9640781660e-04
486.96374	1.0314656233e-03	1.0313322852e-03
487.84094	1.0847892464e-03	1.0846350474e-03
488.71813	1.1579775960e-03	1.1577983435e-03
489.59532	1.2503788048e-03	1.2501703309e-03
490.47251	1.3564184150e-03	1.3561777102e-03
