224.683673	1.0354874835e-12	1.0353500024e-12	2.9227052077e-09
225.560864	1.1636262571e-12	1.1634597070e-12	2.9382901545e-09
226.438054	1.3194940609e-12	1.3192912044e-12	2.9538647436e-09
227.315245	1.5090873365e-12	1.5088397025e-12	2.9694286282e-09
228.192437	1.7382088919e-12	1.7379075609e-12	2.9849814782e-09
229.069628	2.0104212391e-12	2.0100590181e-12	3.0005229224e-09
229.946818	2.3233626766e-12	2.3229386024e-12	3.0160526346e-09
230.824009	2.6642055099e-12	2.6637319604e-12	3.0315702766e-09
231.701200	3.0080708676e-12	3.0075807832e-12	3.0470755122e-09
232.578391	3.3249235216e-12	3.3244709824e-12	3.0625680071e-09
233.455581	3.5926004390e-12	3.5922482233e-12	3.0780474292e-09
234.332772	3.7998186374e-12	3.7996163674e-12	3.0935134486e-09
235.209963	3.9305390907e-12	3.9305048875e-12	3.1089657372e-09
236.087154	3.9512883491e-12	3.9514035822e-12	3.1244039691e-09
236.964345	3.8281467830e-12	3.8283652352e-12	3.1398278346e-09
237.841536	3.5615259184e-12	3.5617927441e-12	3.1552369836e-09
238.718727	3.1966456404e-12	3.1969157794e-12	3.1706311103e-09
239.595918	2.7973571851e-12	2.7976036724e-12	3.1860098972e-09
240.473109	2.4149597866e-12	2.4151717679e-12	3.2013730284e-09
241.350299	2.0768392315e-12	2.0770158694e-12	3.2167201902e-09
242.227490	1.7911398458e-12	1.7912849626e-12	3.2320510710e-09
243.104681	1.5553578595e-12	1.5554766952e-12	3.2473653611e-09
243.981872	1.3627377030e-12	1.3628353683e-12	3.2626627528e-09
244.859063	1.2057200155e-12	1.2058009180e-12	3.2779429405e-09
245.736254	1.0774158242e-12	1.0774835565e-12	3.2932056346e-09
246.613445	9.7205907445e-13	9.7211648657e-13	3.3084505052e-09
247.490636	8.8501299603e-13	8.8506232213e-13	3.3236772669e-09
248.367827	8.1261809727e-13	8.1266108240e-13	3.3388856218e-09
249.245017	7.5200715874e-13	7.5204516799e-13	3.3540752743e-09
250.122208	7.0093600298e-13	7.0097010904e-13	3.3692459306e-09
250.999399	6.5764335867e-13	6.5767440999e-13	3.3843972990e-09
251.876590	6.2074047055e-13	6.2076914346e-13	3.3995290896e-09
252.753780	5.8912566127e-13	5.8915249975e-13	3.4146410146e-09
253.630971	5.6191939319e-13	5.6194483898e-13	3.4297327880e-09
254.508163	5.3841469682e-13	5.3843911250e-13	3.4448041399e-09
255.385354	5.1803962927e-13	5.1806331579e-13	3.4598547603e-09
256.262544	5.0032827622e-13	5.0035148648e-13	3.4748843832e-09
257.139735	4.8489881598e-13	4.8492176532e-13	3.4898927303e-09
258.016926	4.7143641710e-13	4.7145929152e-13	3.5048795255e-09
258.894117	4.5968015187e-13	4.5970311443e-13	3.5198444945e-09
259.771308	4.4941248112e-13	4.4943567717e-13	3.5347873648e-09
260.648498	4.4045127977e-13	4.4047484101e-13	3.5497078659e-09
261.525689	4.3264336700e-13	4.3266741488e-13	3.5646057294e-09
262.402881	4.2585954463e-13	4.2588419312e-13	3.5794807021e-09
263.280072	4.1999034502e-13	4.2001570297e-13	3.5943324920e-09
264.157262	4.1494288074e-13	4.1496905383e-13	3.6091608499e-09
265.034453	4.1063818915e-13	4.1066528167e-13	3.6239655147e-09
265.911644	4.0700906545e-13	4.0703718187e-13	3.6387462273e-09
266.788835	4.0399846309e-13	4.0402770947e-13	3.6535027305e-09
267.666026	4.0155789081e-13	4.0158837616e-13	3.6682347688e-09
268.543216	3.9964639949e-13	3.9967823709e-13	3.6829420888e-09
269.420407	3.9822958877e-13	3.9826289750e-13	3.6976244387e-09
270.297598	3.9727898901e-13	3.9731389465e-13	3.7122815688e-09
271.174790	3.9677126480e-13	3.9680790148e-13	3.7269132445e-09
272.051980	3.9668788614e-13	3.9672639782e-13	3.7415191928e-09
272.929171	3.9701469237e-13	3.9705523447e-13	3.7560991829e-09
273.806362	3.9774177646e-13	3.9778451767e-13	3.7706529722e-09
274.683553	3.9886312316e-13	3.9890824743e-13	3.7851803202e-09
275.560743	4.0037666413e-13	4.0042437296e-13	3.7996809880e-09
276.437934	4.0228422374e-13	4.0233473876e-13	3.8141547386e-09
277.315125	4.0459174913e-13	4.0464531508e-13	3.8286013369e-09
278.192316	4.0730930765e-13	4.0736619576e-13	3.8430205494e-09
279.069507	4.1045151374e-13	4.1051202578e-13	3.8574121445e-09
279.946698	4.1403787384e-13	4.1410234675e-13	3.8717759057e-09
280.823889	4.1809347427e-13	4.1816228565e-13	3.8861115784e-09
281.701080	4.2264947883e-13	4.2272305342e-13	3.9004189498e-09
282.578271	4.2774417020e-13	4.2782298761e-13	3.9146977953e-09
283.455461	4.3342402047e-13	4.3350862440e-13	3.9289478923e-09
284.332652	4.3974525395e-13	4.3983626323e-13	3.9431690198e-09
285.209843	4.4677545223e-13	4.4687357426e-13	3.9573609587e-09
286.087034	4.5459595256e-13	4.5470199951e-13	3.9715234915e-09
286.964225	4.6330464602e-13	4.6341955473e-13	3.9856564027e-09
287.841415	4.7301973822e-13	4.7314459463e-13	3.9997594783e-09
288.718607	4.8388417422e-13	4.8402024357e-13	4.0138325191e-09
289.595798	4.9607169921e-13	4.9622046370e-13	4.0278752888e-09
290.472989	5.0979443057e-13	5.0995763649e-13	4.0418875916e-09
291.350179	5.2531270258e-13	5.2549241983e-13	4.0558692205e-09
292.227370	5.4294803958e-13	5.4314673720e-13	4.0698199704e-09
293.104561	5.6309976884e-13	5.6332041164e-13	4.0837396375e-09
293.981752	5.8626723693e-13	5.8651340975e-13	4.0976280201e-09
294.858943	6.1307884026e-13	6.1335490878e-13	4.1114849181e-09
295.736133	6.4433048130e-13	6.4464180098e-13	4.1253101329e-09
296.613325	6.8103562214e-13	6.8138881052e-13	4.1391034806e-09
297.490516	7.2449051538e-13	7.2489380662e-13	4.1528647406e-09
298.367706	7.7635622686e-13	7.7681993047e-13	4.1665937323e-09
299.244897	8.3875689791e-13	8.3929398282e-13	4.1802902639e-09
300.122088	9.1438340291e-13	9.1501021594e-13	4.1939541455e-09
300.999279	1.0065698624e-12	1.0073069499e-12	4.2075851885e-09
301.876470	1.1192574051e-12	1.1201303016e-12	4.2211832064e-09
302.753660	1.2566535527e-12	1.2576931630e-12	4.2347480140e-09
303.630851	1.4222033454e-12	1.4234450668e-12	4.2482794279e-09
304.508042	1.6162407998e-12	1.6177207351e-12	4.2617772663e-09
305.385234	1.8316733153e-12	1.8334190954e-12	4.2752413614e-09
306.262424	2.0482114379e-12	2.0502257577e-12	4.2886715100e-09
307.139615	2.2293057281e-12	2.2315458394e-12	4.3020675475e-09
308.016806	2.3302339674e-12	2.3326009674e-12	4.3154292987e-09
308.893997	2.3206502693e-12	2.3230064421e-12	4.3287565899e-09
309.771188	2.2054386290e-12	2.2076511954e-12	4.3420492491e-09
310.648378	2.0211076409e-12	2.0230885993e-12	4.3553071059e-09
311.525569	1.8119928456e-12	1.8137093614e-12	4.3685299913e-09
312.402760	1.6107206360e-12	1.6121808620e-12	4.3817177382e-09
313.279951	1.4337476362e-12	1.4349806663e-12	4.3948701809e-09
314.157142	1.2857906869e-12	1.2868318578e-12	4.4079871672e-09
315.034333	1.1654297676e-12	1.1663128974e-12	4.4210685107e-09
315.911524	1.0688949786e-12	1.0696493398e-12	4.4341140625e-09
316.788715	9.9201141593e-13	9.9266116084e-13	4.4471236631e-09
317.665905	9.3100429724e-13	9.3156891119e-13	4.4600971549e-09
318.543096	8.8273581210e-13	8.8323087961e-13	4.4730343814e-09
319.420287	8.4470069238e-13	8.4513866831e-13	4.4859351881e-09
320.297478	8.1493797379e-13	8.1532885124e-13	4.4987994217e-09
321.174669	7.9192734674e-13	7.9227919937e-13	4.5116269307e-09
322.051859	7.7449504485e-13	7.7481445436e-13	4.5244175649e-09
322.929051	7.6173697362e-13	7.6202936235e-13	4.5371711876e-09
323.806242	7.5295842974e-13	7.5322831874e-13	4.5498876282e-09
324.683433	7.4762825284e-13	7.4787946287e-13	4.5625667529e-09
325.560623	7.4534410037e-13	7.4557990980e-13	4.5752084177e-09
326.437814	7.4580690143e-13	7.4603017197e-13	4.5878124802e-09
327.315005	7.4880196198e-13	7.4901524074e-13	4.6003787993e-09
328.192196	7.5418557265e-13	7.5439117710e-13	4.6129072355e-09
329.069387	7.6187548121e-13	7.6207557224e-13	4.6253976509e-09
329.946577	7.7184510662e-13	7.7204175409e-13	4.6378499088e-09
330.823769	7.8412047309e-13	7.8431571744e-13	4.6502638857e-09
331.700960	7.9878001352e-13	7.9897592707e-13	4.6626394251e-09
332.578151	8.1595660881e-13	8.1615536010e-13	4.6749764063e-09
333.455341	8.3584273227e-13	8.3604665725e-13	4.6872746987e-09
334.332532	8.5869847289e-13	8.5891015734e-13	4.6995341732e-09
335.209723	8.8486342987e-13	8.8508580839e-13	4.7117547019e-09
336.086914	9.1477278644e-13	9.1500926459e-13	4.7239361586e-09
336.964105	9.4897930893e-13	9.4923391709e-13	4.7360784184e-09
337.841295	9.8818205164e-13	9.8845964080e-13	4.7481813579e-09
338.718486	1.0332634216e-12	1.0335699135e-12	4.7602448552e-09
339.595678	1.0853346001e-12	1.0856773040e-12	4.7722688007e-09
340.472868	1.1457880124e-12	1.1461760166e-12	4.7842530531e-09
341.350059	1.2163476466e-12	1.2167922746e-12	4.7961975059e-09
342.227250	1.2990936418e-12	1.2996089172e-12	4.8081020426e-09
343.104441	1.3964036395e-12	1.3970065932e-12	4.8199665485e-09
343.981632	1.5106934321e-12	1.5114038600e-12	4.8317909099e-09
344.858822	1.6437504555e-12	1.6445893376e-12	4.8435750148e-09
345.736013	1.7954145678e-12	1.7963998810e-12	4.8553187524e-09
346.613204	1.9616478716e-12	1.9627865743e-12	4.8670220133e-09
347.490395	2.1331429187e-12	2.1344200093e-12	4.8786846897e-09
348.367586	2.2973056550e-12	2.2986765443e-12	4.8903066855e-09
349.244777	2.4456907427e-12	2.4470871946e-12	4.9018878742e-09
350.121968	2.5826692380e-12	2.5840213236e-12	4.9134281625e-09
